ticker,yearReport,lengthReport,TOTAL ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Long-term investments (Bn. VND),Investments in associate companies,Other long-term assets (Bn. VND),Less: Provision for diminuation in value of long term investments,Fixed assets (Bn. VND),Tangible fixed assets,Intagible fixed assets,Investment in properties,Other Assets,TOTAL RESOURCES (Bn. VND),LIABILITIES (Bn. VND),Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,OWNER'S EQUITY(Bn.VND),Capital,Reserves,Foreign Currency Difference reserve,Undistributed earnings (Bn. VND),Paid-in capital (Bn. VND),MINORITY INTERESTS,Revenue (Bn. VND),Revenue YoY (%),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Interest and Similar Income,Interest and Similar Expenses,Net Interest Income,Fees and Comission Income,Fees and Comission Expenses,Net Fee and Commission Income,Net gain (loss) from foreign currency and gold dealings,Net gain (loss) from trading of trading securities,Net gain (loss) from disposal of investment securities,Net Other income/(expenses),Other expenses,Net Other income/expenses,Dividends received,Total operating revenue,General & Admin Expenses,Operating Profit before Provision,Provision for credit losses,Profit before tax,Tax For the Year,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Attributable to parent company,EPS_basis,Profits from other activities,Operating profit before changes in working capital,Net Cash Flows from Operating Activities before BIT,Payment from reserves,Purchase of fixed assets,Gain on Dividend,Net Cash Flows from Investing Activities,Increase in charter captial,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,Net cash inflows/outflows from operating activities,Proceeds from disposal of fixed assets,Investment in other entities,Proceeds from divestment in other entities,Dividends paid,Debt/Equity,Fixed Asset-To-Equity,Owners' Equity/Charter Capital,Net Profit Margin (%),ROE (%),ROIC (%),ROA (%),Dividend yield (%),Financial Leverage,Market Capital (Bn. VND),Outstanding Share (Mil. Shares),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),Quarter_Time,Investment in joint ventures,Leased assets,Difference upon Assets Revaluation,Minority Interest,Other Reserves,CURRENT ASSETS (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Other non-current assets,Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),Capital and reserves (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Investment and development funds (Bn. VND),Common shares (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Financial Income,Interest Expenses,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Gain/(loss) from joint ventures,Selling Expenses,Operating Profit/Loss,Other income,Net income from associated companies,Other Income/Expenses,Net other income/expenses,Net Profit/Loss before tax,Depreciation and Amortisation,Unrealized foreign exchange gain/loss,Profit/Loss from investing activities,Interest Expense,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Payments for share repurchases,Proceeds from borrowings,Repayment of borrowings,(ST+LT borrowings)/Equity,Asset Turnover,Fixed Asset Turnover,Days Sales Outstanding,Days Inventory Outstanding,Days Payable Outstanding,Cash Cycle,Inventory Turnover,EBIT Margin (%),Gross Profit Margin (%),EBITDA (Bn. VND),EBIT (Bn. VND),Current Ratio,Cash Ratio,Quick Ratio,Interest Coverage,EV/EBITDA,Long-term loans receivables (Bn. VND),Goodwill,Budget sources and other funds,Long-term borrowings (Bn. VND),Finance lease principal payments,Interest income and dividends,Profit/Loss from disposal of fixed assets,Convertible bonds (Bn. VND),_Increase/Decrease in receivables,_Increase/Decrease in payables,adj_close_q,actual_price_date,y_return
GAS,2022,1,85170155703686,8648444105639,,,,,,,,,,,,,,399368176514,,35000000000.0,,17972543138207,,,21718563658.0,,85170155703686,29460831459392,,,,,,,,55709324244294,,,,13949540186632,19139500000000,1152818955364.0,26689145099068,0.5189745446343696,3428678815555,0.6892726509947472,,,,,,,,,,,,,,,-351200072952,,174888101735.0,4381391090024,,-881047396457,-4991107294.0,3495352586273,3428678815555,,,5156733425212.0,,,-441415240274.0,143966066603.0,-999280197342.0,0.0,616376374640.0,2810234056462.0,5832777735432.0,5432313745.0,8648444105639.0,3193137879164.0,-978400000000.0,0.0,0.0,0.0,0.5288312479,0.3226128369354225,2.3087643704875385,0.1284671653148879,0.1956286637,0.1892867929,0.1291348457,0.0,1.528831247893112,184313385000000.0,1913950000.0,18.2996427342,3.3783942726,2.0918363959,19.9726216592,1791.4150398678123,28504.6658945793,2022-03-31,,,,66673770718.0,196658562649.0,57191407495469.0,25048928654952.0,20684169362779.0,2094568899208.0,715296472891.0,27978748208217.0,4364289426946.0,18619859339324.0,10840972120068.0,55709324244294.0,230324574676.0,,2178030297362.0,0.0,21053839680240.0,19139500000000.0,49958201397.0,501538964190.0,0.0,4311436331820.0,130044945415.0,207977387687.0,261502620898.0,-81978340051.0,26689145099068.0,0.0,26689145099068.0,-21552667404503.0,5136477694565.0,-102138183609.0,-794441420.0,-601377719260.0,4342469898222.0,41747781007.0,0.0,-2826589205.0,38921191802.0,4381391090024.0,761903141989.0,-25370597799.0,-218056650788.0,81978340051.0,-3610580648623.0,1103671782397.0,1762124879532.0,-596341213641.0,-108170786912.0,-492407620026.0,104308084152.0,-126200022927.0,-7847860000000.0,8124428976329.0,0.0,618701374640.0,-2325000000.0,0.3002680628999999,1.1296875541,4.7565561816,42.622939628015736,12.5767603122,26.8738434497,82.07354338991574,29.0217823143,0.1567641034144291,0.1924556847174685,15384441570845.0,4183899902353.0,3.0715273651,0.4644741911,2.9590362415,-51.03665065369866,12.0532418364,,0.0,0.0,8113095957168.0,0.0,,,,,,81.15,2022-06-01,-0.011900475141663001
GAS,2022,2,88539470273208,9054658184090,,,,,,,,,,,,,,415349579430,,35000000000.0,,17422757655931,,,37061933207.0,,88539470273208,27967582653074,,,,,,,,60571887620134,,,,18762422641870,19139500000000,1193282828951.0,27653355464071,0.2181209844327259,5086494419831,1.248716793455564,,,,,,,,,,,,,,,-175120925717,,-11677095863.0,6400522139419,,-1256148176105,-3169210202.0,5141204753112,5086494419831,,,6955992005170.0,,,-691887023085.0,317884526603.0,-3260146717193.0,66365778391.0,-409170609633.0,406828243096.0,8648444105639.0,-614164645.0,9054658184090.0,4076145569922.0,978400000000.0,-40424772709.0,0.0,-5331965700.0,0.4617254596,0.2876376870602874,2.5102838328695807,0.1839376934361436,0.23591125,0.225559131,0.1583870688,0.0,1.4617254596466895,206706600000000.0,1913950000.0,16.0281080606,3.4811629665,2.22115858,20.4049692341,2657.5900205496487,31024.1149409248,2022-06-30,,,,54710333281.0,196658562648.0,60393770234221.0,27617478798638.0,20633189886263.0,2107155077845.0,981288287385.0,28145700038987.0,4681744956807.0,17014431768668.0,10953150884406.0,60571887620134.0,194447242615.0,,2190616475999.0,0.0,21063056727255.0,19139500000000.0,129369743612.0,22500000000.0,0.0,4625136414449.0,97706294405.0,168033469902.0,379925971606.0,-91456259218.0,27653355464071.0,0.0,27653355464071.0,-20741127121257.0,6912228342814.0,-202982457054.0,10705695472.0,-541242311839.0,6383514315282.0,17536566065.0,0.0,-528741928.0,17007824137.0,6400522139419.0,763208964968.0,79441414730.0,-366959677302.0,91456259218.0,-422457411999.0,3084186310.0,-1070164810051.0,-293646379200.0,-112454399221.0,-883730437165.0,-116225533202.0,15748349280.0,-17073938384308.0,13249818936306.0,0.0,28277541866.0,-498481964190.0,0.2712667192,1.1429373286,5.1566062701,43.65959430332672,12.4322535414,27.7308406475,83.82268849222672,29.3591181023,0.2240547304759475,0.2499598412856193,18653302914005.0,6195865105258.0,3.5495613991,0.5321751738,3.425716236,-67.74675848581568,11.1010926169,,0.0,0.0,8204318613980.0,0.0,,,,,,80.19,2022-09-05,-0.08888368609303429
GAS,2022,3,85223863206357,10206278543029,,,,,,,,,,,,,,400625600819,,35000000000.0,,17077040402901,,,36689694497.0,,85223863206357,27210833884142,,,,,,,,58013029322215,,,,16023172827194,19139500000000,1373674345708.0,24329090223763,0.3120416517559021,3029234899053,0.2530777928466048,,,,,,,,,,,,,,,-198174171545,,6390581675.0,3851199263663,,-769600582536,7421129034.0,3089019810161,3029234899053,,,4233588274144.0,,,-305400981076.0,670730008001.0,2590200479724.0,92404972493.0,-5119917252547.0,1146814063400.0,9054658184090.0,4806295539.0,10206278543029.0,3676530836223.0,0.0,0.0,0.0,-5865099848000.0,0.46904694,0.2943656037689738,2.404236937713302,0.1245108169352855,0.238570999,0.2436279665,0.160002881,0.0,1.4690469400073567,200007775000000.0,1913950000.0,14.8062812737,3.5312509311,2.0233732845,16.1230216325,1582.713706759842,29592.9125507495,2022-09-30,,,,59784911108.0,196658562648.0,57329016363977.0,25793995100008.0,17522046269497.0,2536824600677.0,1269871850766.0,27894846842380.0,4851360766468.0,15493286675805.0,11717547208337.0,58013029322215.0,248585275695.0,,2621657690676.0,0.0,21063056727255.0,19139500000000.0,134164113739.0,22500000000.0,0.0,4787328225297.0,79545446225.0,147838558867.0,437067541966.0,-67533785424.0,24329090223763.0,0.0,24329090223763.0,-19932077727603.0,4397012496160.0,-183358646428.0,11723389889.0,-615528718089.0,3848741891953.0,26543698814.0,0.0,-24086327104.0,2457371710.0,3851199263663.0,774774629228.0,103326354227.0,-569636340073.0,67533785424.0,3369474310085.0,-433457904793.0,-1902999725139.0,-177507911851.0,-111738427081.0,-1246981938820.0,553844887.0,-54399685209.0,-8691383724685.0,10916255177484.0,0.0,658402622960.0,-5625000000.0,0.3092991099,1.1708406349,5.6028240802,42.624312925623634,11.9331409342,29.5112793511,84.06873321092364,30.5870853293,0.1472849816236066,0.1807306584717786,19419737084847.0,3583309606526.0,3.7002488603,0.6587549018,3.5365118396,-53.05951064387651,10.3069423182,,0.0,0.0,8960439164636.0,0.0,,,,,,73.37,2022-12-01,-0.038343355197647505
GAS,2022,4,82806381239384,10549337638537,,,,,,,,,,,,,,406687103230,,35000000000.0,,16369664841026,,,36267205787.0,,82806381239384,21489088811223,,,,,,,,61317292428161,,,,19242897173727,19139500000000,1458213105122.0,22051958440531,0.0929212157425086,3250037615669,0.6548915433574782,,,,,,,,,,,,,,,-350258369362,,242699774105.0,4169039880294,,-803152514294,-29194713106.0,3336692652894,3250037615669,,,4892045141107.0,,,-567251707813.0,197297517117.0,1712657279400.0,0.0,-2856128875490.0,350867862182.0,10206278543029.0,-7808766674.0,10549337638537.0,1494339458272.0,570658941.0,0.0,-60000000000.0,-11885148000.0,0.3512806442,0.2669665308559508,2.5411756824065836,0.1473809060738798,0.2610708469,0.2646493255,0.183339535,0.0,1.3504572358017846,187758495000000.0,1913950000.0,12.6878274207,3.1367488976,1.8640972885,14.6777251589,1698.078641379869,31274.4192167659,2022-12-31,,,,86655037225.0,196658562647.0,55651707958020.0,23726498790237.0,16191131770955.0,4102441805643.0,1082297952648.0,27154673281364.0,4052685959657.0,12487956920689.0,9001131890534.0,61317292428161.0,223750541755.0,,4185337349642.0,0.0,21063056727255.0,19139500000000.0,128097532572.0,44996858992.0,0.0,3997897390212.0,92362544210.0,168689074161.0,489577196080.0,-95892638404.0,22051958440531.0,0.0,22051958440531.0,-17183140316181.0,4868818124350.0,-182916189988.0,6061502411.0,-682240838458.0,4149041425033.0,26139232520.0,0.0,-6140777259.0,19998455261.0,4169039880294.0,804244136772.0,-83770169408.0,-323739157422.0,83570676766.0,1445840137280.0,-1551678859451.0,-2690622812787.0,777517949757.0,-204756170404.0,-828591196364.0,15518718877.0,-360933449743.0,-6999768266787.0,9141809077942.0,0.0,20000000000.0,-2864243727490.0,0.1981398816,1.2478857162,5.8444785275,35.890786000465134,17.2597251651,30.5273823821,83.67789354766514,21.1474978024,0.1739672658496822,0.2207884681752901,20822348361952.0,3836318916530.0,4.456430168,0.8447608929,4.12791832,-40.00639653241593,9.0243822023,,0.0,0.0,6037962890208.0,0.0,,,,,,70.61,2023-04-03,-0.10802342326548071
GAS,2023,1,84128383780644,12714013568114,,,,,,,,,,,,,,400221985887,,35000000000.0,,15816238438361,,,35894967077.0,,84128383780644,19558855749945,,,,,,,,64569528030699,,,,22581985091345,19139500000000,1371360790042.0,21214481409153,-0.2051269783874111,3350255746422,-0.0228726787639645,,,,,,,,,,,,,,,-426731884204,,-11642390236.0,4266634764731,,-840698890686,-9106752779.0,3416829121266,3350255746422,,,4601381400800.0,,,-531755860030.0,369644793603.0,-668307538927.0,0.0,9734724831.0,2165875053901.0,10550229675118.0,-2091160905.0,12714013568114.0,2824447867997.0,0.0,0.0,0.0,0.0,0.3029115489,0.244948955346883,2.675958248618377,0.1579230565106592,0.2462157897,0.2462424677,0.1727749318,0.0,1.302911548937541,184696175000000.0,1913950000.0,12.5506856713,2.9224925827,1.9390901422,15.3002302864,1750.4405791279814,33019.7587401223,2023-03-31,,,,66573374844.0,196658562647.0,57952012334363.0,24165495262737.0,18097175503262.0,2127765124993.0,847562875257.0,26176371446281.0,3761679221838.0,10555594437939.0,9003261312006.0,64569528030699.0,393030630677.0,,2202171205706.0,0.0,21063056727255.0,19139500000000.0,161573911097.0,44996858992.0,0.0,3718153738864.0,112723836329.0,180567328681.0,536057465928.0,-62075197062.0,21214481409153.0,0.0,21214481409153.0,-16372246909841.0,4842234499312.0,-75230970256.0,-570956163.0,-636102884351.0,4239655270266.0,28250273105.0,0.0,-1270778640.0,26979494465.0,4266634764731.0,790731950222.0,-25431555768.0,-480986565211.0,62075197062.0,-1280130516194.0,1959128426122.0,-1860148690292.0,302508654331.0,-14572416150.0,-760058908022.0,-3741683959.0,-124477510929.0,-10401800000000.0,9895603527500.0,0.0,15359724831.0,-5625000000.0,0.1873730643,1.1182790389,5.7133018699,41.76636093291147,13.7680123631,28.5117586663,84.04613196231146,26.5107257586,0.1781518792689589,0.2282513725375731,20527853040261.0,3779399730757.0,5.4901704186,1.2044810591,5.2885934125,-60.884216396158656,8.7405787376,,0.0,0.0,6026796732059.0,0.0,,,,,,63.38,2023-06-01,0.114798325678617
GAS,2023,2,88247092723762,12499180008661,,,,,,,,,,,,,,414941031199,,35000000000.0,,15130118508739,,,32404735973.0,,88247092723762,20796045269697,,,,,,,,67451047454065,,,,18883617297033,19139500000000,1398460434885.0,24042648640474,-0.1305702965518329,3155589859554,-0.3796140132875944,,,,,,,,,,,,,,,-306082777124,,175581172023.0,3999064389031,,-792633120067,-10398464763.0,3196032804201,3155589859554,,,4456625737015.0,,,-244831782700.0,411160131150.0,-3869067226287.0,0.0,-56508751000.0,-219937940036.0,12714013568114.0,5104380583.0,12499180008661.0,3705638037251.0,0.0,0.0,0.0,0.0,0.3083131553,0.2243125804538884,2.7953772052792383,0.1312496766367828,0.20810027,0.1998888039,0.1502338807,0.0,1.3083131553125156,197519626842000.0,2296739847.0,15.4491827903,2.9903389974,2.1554294249,16.880639793,1373.9430975065936,28759.2811634534,2023-06-30,,,,40442944647.0,191518297085.0,62984581522290.0,28268090837474.0,19124804781622.0,2338732917047.0,753772977486.0,25262511201472.0,3001107311307.0,12546218422492.0,8249826847205.0,67451047454065.0,341453441425.0,,2413138997760.0,0.0,27627271883765.0,19139500000000.0,121606184768.0,858679168972.0,0.0,2956410565017.0,86243214186.0,149494096197.0,598486949160.0,-62362003722.0,24042648640474.0,0.0,24042648640474.0,-19699873068605.0,4342775571869.0,-95220051108.0,9977891951.0,-546445908309.0,4003491676439.0,-3033208020.0,0.0,-1394079388.0,-4427287408.0,3999064389031.0,734779931580.0,47242679085.0,-561512401845.0,62362003722.0,-1274159641590.0,-186930074240.0,1253573729956.0,753909710529.0,-209667524409.0,-836863218124.0,3741683959.0,-250033253555.0,-14786718639707.0,10751323064970.0,0.0,0.0,-56508751000.0,0.1662493423,1.0768112646,5.6924255872,44.27366102702356,14.2413343846,28.5472160356,87.06221144722356,25.6296208025,0.1451689844421063,0.1806280013824376,17793805788051.0,3490246886436.0,5.0202044474,0.9962507895,4.8337950578,-55.967523141093594,10.8158476766,,0.0,0.0,5177506554059.0,0.0,,,,,,71.09,2023-09-05,-0.06584288342843864
GAS,2023,3,84638510807322,10851522950436,,,,,,,,,,,,,,389319518294,,35000000000.0,,19554745676519,,,32065687765.0,,84638510807322,21967229962854,,,,,,,,62671280844468,,,,14309167502728,19139500000000,1193149587495.0,22153384035171,-0.0894281770744932,2377167759593,-0.2152580308855709,,,,,,,,,,,,,,,-336197063220,,137371875032.0,3009022578452,,-604215927411,-545893030.0,2404260758011,2377167759593,,,3304363873715.0,,,-218205437253.0,946125294756.0,18194553718.0,0.0,-5187812626700.0,-1647564835143.0,12499180008661.0,-92223082.0,10851522950436.0,3522053237839.0,0.0,0.0,0.0,-5218907626700.0,0.3505150951,0.3120208397375542,2.597289093510159,0.1074369743979158,0.1936733233,0.2002524618,0.1428172306,0.0,1.350515095061968,172485162509700.0,2296739847.0,14.2161409176,2.8056344424,1.9286038121,14.9383347482,1035.0182946048744,26767.5641789712,2023-09-30,,,,27092998418.0,236959539600.0,59128795405771.0,28908511156004.0,16197071467486.0,2397612205402.0,774077626443.0,25509715401551.0,3584450543586.0,13584866678486.0,8382363284368.0,62671280844468.0,365609492276.0,,2472018286115.0,0.0,27581824673348.0,19139500000000.0,115132352729.0,897011307486.0,0.0,3533987610563.0,90553370170.0,156742132220.0,594196246031.0,-105613394329.0,22153384035171.0,-27223345010.0,22126160690161.0,-18444528562828.0,3681632127333.0,-278491969211.0,8629461831.0,-661570491796.0,3008198310968.0,5457820623.0,0.0,-4633553139.0,824267484.0,3009022578452.0,754583629941.0,98155132122.0,-800382736161.0,105613394329.0,2642850088086.0,-65400074907.0,-920561068411.0,-566062247419.0,-1364453853.0,-790410364179.0,-66531080355.0,-14831434838.0,-12160573693259.0,11450848389474.0,0.0,52801541973.0,-21706541973.0,0.1832558247,1.0527355916,5.349736668,46.38005781476042,14.3463568613,25.5503223287,86.27673700476042,25.4419992148,0.1212982500624454,0.1663927230253795,16874169754555.0,2683864572317.0,4.3525488181,0.7987949538,4.1760574132,-25.412160923039732,10.0163584867,,0.0,0.0,5293932973491.0,0.0,,,,,,66.56,2023-12-01,0.03658225026221939
GAS,2023,4,87754455330448,5668895193049,,,,,,,,,,,,,,398010821463,,35000000000.0,,19532137951089,,,31726639557.0,,87754455330448,22455835056055,,,,,,,,65298620274393,,,,16879761088028,22967398470000,1249889464218.0,22603622817744,0.0250165706914744,2723017281390,-0.1621582260273366,,,,,,,,,,,,,,,-405845159047,,75826977659.0,3364820476996,,-575051993689,-13795687242.0,2775972796065,2723017281390,,,3809674455029.0,,,-774563131174.0,438519244335.0,-6127969023713.0,0.0,-2230911267365.0,-5186215260083.0,10851522950436.0,3587502696.0,5668895193049.0,3172665030995.0,595061818.0,0.0,0.0,-1903057103066.0,0.3438944799,0.2991202244245361,2.7061740557184235,0.1206443505445966,0.1873354425,0.1813332118,0.1362073421,0.0,1.343894479878637,183050165805900.0,2296739847.0,15.7719871138,2.8579827186,2.0349329218,13.2385604015,1185.601096679192,27886.8026319286,2023-12-31,,,,52955514675.0,282322856474.0,62217752152939.0,35084645516061.0,16865314290394.0,3944544425746.0,654352727689.0,25536703177509.0,3475909955425.0,14971948871764.0,7483886184291.0,65298620274393.0,264140292943.0,,4069874528094.0,0.0,23919001668407.0,22967398470000.0,119146697342.0,1604782571952.0,0.0,3435836263150.0,242611871669.0,318104299805.0,544174987204.0,-109925461445.0,22603622817744.0,-33007044207.0,22570615773537.0,-18512336516353.0,4058279257184.0,-137770087314.0,8691303169.0,-699752578635.0,3367777722561.0,2875370494.0,0.0,-5832616059.0,-2957245565.0,3364820476996.0,770604410752.0,-44238876985.0,-467263994838.0,109925461445.0,-713245612685.0,-1598257813590.0,2458734753560.0,107823466095.0,-218886783237.0,-746818639053.0,191089383084.0,-117448178208.0,-12849865647018.0,7057345448326.0,0.0,2007584341553.0,-2335438505852.0,0.1553751974,1.0556910363,5.0111080513,44.129539822055186,20.6298385018,34.4614393704,99.2208176942552,17.6928190673,0.1308197148508408,0.1798036570159571,15933113939689.0,2952681519502.0,4.1556214682,0.378634421,3.8921591455,-26.860760743582063,11.2710382543,,0.0,0.0,4270501721940.0,0.0,,,,,,69.04,2024-04-01,-0.0024653772185656516
GAS,2024,1,91775937312903,6074928497007,,,,,,,,,,,,,,400516305773,,35000000000.0,,19160343223363,,,31387591349.0,,91775937312903,23875666098026,,,,,,,,67900271214877,,,,19448880504220,22967398470000,1282420988510.0,23314997603580,0.0990133180215629,2511656345896,-0.2503090701125148,,,,,,,,,,,,,,,-217952939421,,2334337365.0,3170606630107,,-620219873816,-6781338988.0,2543605417303,2511656345896,,,3562873039595.0,,,-46235358964.0,299143342281.0,-1034362029701.0,0.0,-201854732732.0,400796048400.0,5668895214949.0,5237233658.0,6074928497007.0,1637012810833.0,0.0,0.0,0.0,-13137103066.0,0.3516284349,0.2821836036961949,2.8139944085465243,0.1077270685848295,0.1668093551,0.1631739965,0.1222127413,0.0,1.3516284349214032,179145708066000.0,2296739847.0,16.6377387481,2.6891547454,1.9460847485,14.8824636286,1093.5745940824445,29005.3966335731,2024-03-31,,,,31949071407.0,282322856474.0,66458956267202.0,36537764078954.0,20907182025286.0,2539448444443.0,399633221512.0,25316981045701.0,3548375863083.0,16434181173324.0,7441484924702.0,67900271214877.0,386651694501.0,,2664778546791.0,0.0,23919001668407.0,22967398470000.0,136927958863.0,1497790878710.0,0.0,3512518042490.0,274227240466.0,347556387321.0,462936897559.0,-108404069269.0,23314997603580.0,0.0,23314997603580.0,-19623882865000.0,3691114738580.0,-181218276653.0,-221264531.0,-585203252226.0,3169455903308.0,1720467633.0,0.0,-569740834.0,1150726799.0,3170606630107.0,703051463625.0,14473141642.0,-435996602413.0,108404069269.0,-3619274928562.0,1412045477694.0,885561260236.0,-112033720268.0,-20223382419.0,-337061440973.0,64530455195.0,-199403949665.0,-9693674570779.0,8406404557761.0,0.0,25397014510.0,-214114644176.0,0.1467554215,1.0448381879,5.0181386234,50.86225206370236,13.9000925944,28.0360403774,92.79838503550236,26.2588178835,0.1238669887956392,0.1583150383002069,14977770961086.0,2887958546933.0,4.0439469157,0.3696520339,3.8894245566,-26.64068393748814,12.0234488114,,0.0,0.0,4233471022988.0,0.0,,,,,,68.87,2024-06-03,0.04263826192374431
GAS,2024,2,95166909975673,7555301267056,,,,,,,,,,,,,,375194423691,,35000000000.0,,18797627699138,,,31048543141.0,,95166909975673,24245956554701,,,,,,,,70920953420972,,,,18866449070100,22967398470000,1359742181845.0,30071154684526,0.2507421762968104,3320816772236,0.0523600721373063,,,,,,,,,,,,,,,-1180573021628,,896881542008.0,4239243258874,,-815940185954,-7235890242.0,3416067182678,3320816772236,,,5437600621365.0,,,-837763118814.0,448714973610.0,-380440008833.0,0.0,-1370541811110.0,1477120179453.0,6074928497007.0,3252590596.0,7555301267056.0,3228101999396.0,0.0,0.0,0.0,13137103066.0,0.341872964,0.2650504088341734,2.9391806955209554,0.1105023417645055,0.1670983677,0.1664058788,0.1216985088,0.0,1.3418729639854396,170780855795100.0,2342672919.0,15.6211648905,2.4551161884,1.7415284202,14.7736437565,1417.5332566927582,29693.0957262357,2024-06-30,,,,95250410442.0,282322856474.0,70470100956080.0,36364277497378.0,23225915400228.0,2783944648950.0,540662142468.0,24696809019593.0,3553047525818.0,17644684180307.0,6601272374394.0,70920953420972.0,353068062538.0,,2893680156042.0,0.0,27444794115288.0,22967398470000.0,142835648365.0,1145826745790.0,0.0,3517203928435.0,48097309757.0,110973164939.0,444796020763.0,-84360661851.0,30071154684526.0,-19151087054.0,30052003597472.0,-24316338397828.0,5735665199644.0,-229062513900.0,13506988048.0,-544935335647.0,4239397337280.0,11689271040.0,0.0,-11843349446.0,-154078406.0,4239243258874.0,608153285247.0,15627519510.0,-406665646125.0,84360661851.0,-3444389095922.0,-235851105642.0,2485201576869.0,21199431699.0,-164685910723.0,-846339362972.0,-64530455195.0,39896299917.0,-12278647441599.0,12287255577970.0,0.0,1672180243950.0,-3055859158126.0,0.1080630277,1.0916115121,5.0912564239,52.56068174837222,13.6489103113,29.9082818544,96.11787391407222,26.7420615767,0.1334405817356663,0.190857996573862,15371054270686.0,4010156842369.0,3.9938431448,0.4281913572,3.8360650503,-47.535862739576935,10.9940524301,,0.0,0.0,3259053101621.0,0.0,,,,,,71.87,2024-09-04,-0.09832013163226387
GAS,2024,3,91855595953906,12082560123616,,,,,,,,,,,,,,387091486462,,35000000000.0,,18653945924733,,,30709494933.0,,91855595953906,32198740492100,,,,,,,,59656855461806,,,,7553627365579,23426729190000,1408465927199.0,25256616229052,0.1400793751850402,2521794493538,0.0608399358275672,,,,,,,,,,,,,,,-700814399681,,520787864205.0,3203960587307,,-627511129497,1659528278.0,2578108986088,2521794493538,,,4300681051695.0,,,-369431329432.0,677139515961.0,3873090536314.0,0.0,-1834648927879.0,4534214725442.0,7555301267056.0,-6955868882.0,12082560123616.0,2495773117007.0,0.0,0.0,-3084888.0,-1000000000000.0,0.5397324455,0.3126873815311265,2.4723621083888827,0.0998651074003436,0.1714244588,0.2011740276,0.1208806144,0.0,1.539732445547931,156724818281100.0,2342672919.0,14.1483061774,2.6906292094,1.5488229972,14.8786282181,1076.4603428354226,24864.0725993755,2024-09-30,,,,56314492550.0,282322856475.0,67283218057472.0,32721750549454.0,19498330570365.0,2382245362928.0,598331451109.0,24572377896434.0,3620252111060.0,26091963534022.0,6106776958078.0,59656855461806.0,377498954212.0,,2491980870020.0,0.0,26985463395288.0,23426729190000.0,180721903169.0,880714899477.0,0.0,3578250577388.0,413098746058.0,479502828641.0,409126391431.0,-68861336867.0,25256616229052.0,-4608203581.0,25252008025471.0,-21068589647908.0,4183418377563.0,-108817637558.0,11897062771.0,-616316725264.0,3178493069262.0,26484354489.0,0.0,-1016836444.0,25467518045.0,3203960587307.0,821200801165.0,723030500.0,-314603126496.0,68611895014.0,2984236495371.0,410378636519.0,-4032691288588.0,-59844917225.0,-39303182634.0,-814710541363.0,0.0,-252973136768.0,-17158909136106.0,20724294570779.0,0.0,67883127006.0,-902532054885.0,0.1045020206,1.1042294348,5.3156940627,55.731642750732355,13.2418997557,29.5129805774,98.48652308383237,27.5640207775,0.1135073000819125,0.165666760969793,15620094122211.0,2866287252618.0,2.5786950825,0.463075924,2.487393201,-41.62404308464121,9.5779328429,,0.0,0.0,2676773518269.0,0.0,,,,,,65.14,2024-12-02,-0.02486917100671737
